"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Algeria","DZA","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","39.043172595018","46.2445568889055","19.79387267512","24.6846820545111","25.0840587279266","22.6039435563255","25.9861975178091","23.434416768712","23.1356346033587","23.7887768242961","22.0727334005425","18.4425191541398","20.4495619832458","25.5036630012744","38.7490436138728","33.6889362162921","33.0545839253536","30.58656693011","25.5358367212767","31.1483002053416","34.3384614657894","34.5872507738721","30.9248563230201","27.9418061120348","25.7100161819841","23.5839328880834","12.8547573361278","14.2724747252216","15.5078678786413","18.6392633357627","23.4436850828471","29.11782217052","25.3195942793437","21.7838769961664","22.5307252452381","26.1947759790559","29.7604483251847","30.9063113798645","22.5783540098039","28.150113118469","42.0697177213416","34.1212313958018","33.1371640975005","35.6690635287432","38.3929594593676","44.371282898314","45.7641342682087","44.720155665402","45.6471818058054","32.5860062711518","34.988229614912","35.9880864093259","34.3827920015035","30.7993649290893","27.6194863705878","20.5281416810455","18.4866879717888","20.3336795171675","23.423105738908","20.407941949491","15.5352011116191","23.8825078175472","31.4468558130383","25.1675208213976",
"East Asia & Pacific (excluding high income)","EAP","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","5.43486009664297","5.45434472042778","5.98791546777111","6.33384184344091","6.17140145558659","5.97727082562284","5.82754183678513","5.84451821236039","6.21961138578827","5.93817123146051","5.7730564070934","5.97486046086835","6.59055320413882","8.80725720489731","11.8960786150825","10.3248231512372","11.5712689421118","11.9301937985035","14.4657505181271","16.9909037841331","19.5687488096495","19.9632090576057","17.7279871082473","17.6572485254857","17.9921661726389","15.7689780565159","15.3722700146038","19.3912898857444","21.4951465797539","21.5500002680032","23.4266607542464","25.0650147585544","26.2563952557064","27.0200617516894","28.420496545767","28.4379464522555","27.8983620474849","29.7152255315328","30.476367522773","29.9036393492583","33.2835234597082","31.0324071872954","31.8337705363006","34.6862727541598","38.3974216933361","40.596695186314","41.6782258111066","40.4207414485688","37.5818401322684","29.3519330167721","31.2513267887684","30.8224805706005","29.4264651962285","28.3528950561158","27.3357085026326","25.0203053657663","23.3831312519963","23.7992326838402","23.3129466124169","22.406504487144","21.8759362750549","23.4711818161423","24.9315265212476","23.6179777551076",
"Early-demographic dividend","EAR","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","11.8599875099525","11.6738566729929","11.2972191874709","11.8964317685476","12.6448351270144","13.9989421275934","18.4339270245666","23.4533123767965","21.8438094827698","22.211470171536","21.9877818182608","19.5750696539234","22.4401587292427","24.0907899639711","23.0278368384873","21.1718941131662","19.3312004878094","18.59841112686","17.2695866878016","14.6673825119975","16.8004067200466","17.7270791646874","19.2184300533182","19.9979488460764","19.6285016064174","19.2601967716106","17.9611273371462","19.1063701882476","21.6521263546503","22.5337521032665","22.548278746752","21.3644395203449","21.8725768915654","24.6316869452002","23.4682992240764","25.333995574843","26.0929668120696","27.904391317456","29.5581837760242","30.5064831955319","29.7955192222533","31.3136978209178","25.9572508520759","27.4243592744122","29.0212009058989","28.5839997564844","28.0406316317632","26.3466053473843","23.4528120501818","22.6279650867381","23.5625990676428","25.8024609093788","24.8020101780457","22.3945349370507","25.7802995999225","28.5513349176282","26.3194530714377",
"East Asia & Pacific","EAS","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","12.4912097137772","11.7543671824909","12.2435908583196","12.177103060826","12.0653862467103","11.4876777637341","11.1673267026504","10.9616057657431","11.0288315823457","10.9477003317714","11.0206961686104","11.7124152855126","11.4533579976511","12.1636528341419","15.1514640077799","14.2544181853847","15.607080873929","15.4362482735781","14.5193974159946","15.9448891612471","18.7329194784121","19.3747861174605","18.7652205040334","18.3557044055928","19.4740642593445","18.5734676337172","16.009712979126","16.3585638843147","16.4531781735854","17.1224616447422","17.6387893318945","17.6350856300375","17.9457641751362","17.5647727791333","18.089038760113","18.8104101091517","20.2904368850872","22.328902909825","22.8487501723685","21.630454942203","23.6601065376373","23.5082388306441","24.8625633158694","26.4244427398251","29.3034183996968","31.6794373838907","34.8041574030032","36.3136227519916","35.9519614850156","29.2939241469444","32.0851401921391","32.6251116149934","31.8650548194375","32.4029610738715","32.2972706668012","30.2141216553033","28.1477183489753","29.1797404831773","29.1163562622256","27.9295717686753","26.6388179117417","29.0753395196724","31.553891467659","29.9896022715596",
"Europe & Central Asia (excluding high income)","ECA","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.1086960787161","24.0986886635359","23.8359319996492","21.8683584910072","28.4071563399226","27.5365195456006","27.0298450489394","28.6831212935524","24.9925290552934","24.2707093472307","27.6115136290976","32.9671723146325","31.2977060904951","30.3084466620591","32.1156166186588","30.2966373918876","31.1254012389706","31.0102628337682","33.9799098373998","30.6201825735748","30.1850353076576","33.9929322930895","34.0950051747667","31.5563442812247","32.0027315870204","29.1601447454938","28.3519737853737","31.8000194976005","36.7374796013441","36.9641994347545","32.2794270022597","37.9702596944671","41.1907868557768","35.7351629861187",
"Europe & Central Asia","ECS","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","19.9822153451716","20.0332875569084","20.0367240580174","21.1119475952754","24.1353891482984","22.5124676590308","23.5604964920951","24.0192946937038","23.8070377976808","24.3354648037658","24.8497066553688","26.0946424588785","26.0203654447049","26.2485588347913","27.9593775485201","28.1843169268478","25.2657048336077","24.6194483377475","24.64893169516","25.7982258637835","25.2852363498874","24.7385383185947","27.0891121640544","26.2796000431645","27.2030877662432","28.4548936624776","28.7124605236152","30.3896046930514","30.6341143655285","31.1187468222451","34.4860402735466","34.5214835402614","33.6935614909717","33.0674317997971","34.375562466438","35.6302255444322","37.5162811976272","37.7869254787183","38.8479877631647","34.9510342008421","38.1266946926919","40.5140531840075","41.0850509205151","40.9556602394903","41.261523299403","42.0851589198055","42.1025752316011","43.6563774186062","45.1186603194712","45.0419095786687","42.3224898653076","45.9808582901303","50.4319098820488","47.1744785924443",
"Ecuador","ECU","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","9.54757459974287","8.95749302316734","10.241499477094","9.23332167594574","8.90005388991768","8.97965718654229","10.4856999890863","10.1071865699827","11.0421655960631","8.502945502182","9.44122815724685","10.5804061171855","12.4079121734925","17.8780376822995","22.6520505462625","16.0708936407758","16.0356359447623","16.3028768282836","14.7319827064124","17.908078493992","17.1480264889783","14.6178458363348","14.6564911171017","15.5596149638646","17.3764203987504","19.6813709732654","15.6294034750431","15.3660870665061","19.0058510014465","20.2830489687176","22.7643720219304","23.6745835890502","24.1337401413123","20.0358408321345","20.279818070143","21.2869033721764","22.2732846879762","21.5349262106698","17.8919508668257","26.3775416402476","37.5510597560791","27.6071337228194","25.7144168795696","26.8417735156179","29.0996886570109","32.6271488045748","35.7016851677807","37.4824331013481","40.2763008714604","29.3096288345425","32.4856951799135","36.1133694393513","34.8314108177156","32.3752665078284","31.3550366940318","22.754485726599","20.53929115589","21.4855873912769","23.5438708460917","24.0486348220803","23.2835624071198","27.0047095688028","30.7865967428238","29.0653688196742",
"Egypt, Arab Rep.","EGY","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","19.8661933369743","17.6463071811909","15.0523800771917","17.7588574567427","18.3980463980464","17.1308761862723","16.3333742281111","16.8257850718005","11.7999212288302","13.4528315891041","13.568215892054","13.2416980181888","12.7102388034806","13.5351513635226","20.367410342421","18.1679418083142","17.167317960803","21.5861338140538","19.9031709963356","26.4927384576357","30.5146382860509","30.961436324455","26.3332739579622","22.9323308270677","20.5696202531646","18.230563002681","13.8321995464853","12.621359223301","17.3701298701299","17.7922077922078","20.3549060542798","27.4666666666667","28.3968368080518","25.8376288659794","22.5714285714286","22.5490196078431","20.7497820401046","18.8416698006769","16.214335421016","15.0520156046814","16.2011173184358","17.4797881237803","18.3161784111903","21.7964071856287","28.2299608489594","30.3435468895079","29.9498138254816","30.249731471536","33.0429927414852","24.9568221070812","21.3492458146859","20.5674276128656","16.3969666208873","17.0178456245969","14.2441314553991","13.1838454928598","10.3454639403558","15.0140868185672","17.984655608418","16.6440314510365","12.4727757370868","10.5611502153652","15.0870258208479","19.1060913405676",
"Euro area","EMU","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","18.8590181299248","18.8718689903627","19.1774900389652","20.0130233920553","23.0380081806601","21.5117106410522","22.5249020469064","22.8730987137905","22.6697892986818","23.4113368503004","23.7424216594371","25.3127634153475","25.237934422986","25.3747626565961","27.0041437187375","27.2743066371442","24.4332884944504","23.7418357604177","24.1445331059194","25.2511113603521","24.8977081587137","24.8334110110125","24.5336606196199","24.6637236532471","26.0826797321231","27.707965205145","28.0884667843814","30.3972565851972","31.0039600277575","31.3478006887646","35.1158665799665","35.1485292737761","34.5334899313039","33.628597551521","35.1566630459971","36.516376473497","38.5453516334112","39.6650455419008","40.0033098327622","35.1148994044257","39.1348766051886","42.001204802739","43.672186225921","43.8543192317217","44.49193814973","46.0022633155625","45.528305958567","47.209364090525","48.0542338885239","48.3069146763897","45.3474726592543","49.4771613406923","55.079712726462","51.4015600455159",
"Eritrea","ERI","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.4236063474642","30.5566909180087","28.0196629213483","22.3880193550131","29.2337703579368","29.6148227877297","14.8344835891991","9.53440754918544","9.67062059350866","10.8070403599802","11.7811808402808","6.44232783354792","5.77539898239118","6.16571332006919","6.8995093921478","5.77185258376616","4.42875664923759","4.52862385911089","6.37837659786896","18.1548372567671","","","","","","","","","","","","",
"Spain","ESP","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","12.1305923841076","13.0134042979082","13.3390611645166","13.3214863765807","13.1846269779674","12.3758067973041","12.5668698051083","13.2518406475884","13.8795394367162","13.7041541055549","14.290795510043","16.2834543704173","16.9771129229524","19.0753188645146","21.3030596617516","20.8647410534082","18.1973254232763","17.7248427677011","17.3027870832366","16.6023774220319","15.7247981570607","15.7607198147856","16.1875489219385","17.7088876106212","20.3111354333221","21.8270992731031","23.0323607990957","25.6697890106843","26.101947326675","26.3515090067028","28.5633579326111","27.8616191602484","26.553994919632","25.6289061234055","25.4119848226223","24.9792690409411","25.2413025005404","25.984738814678","25.6239291743162","23.0616941747255","25.9516793464024","29.5349622049272","31.4551199491031","32.9519524786","33.4679762310577","33.6108606686628","33.8624576012634","35.1305643393675","35.1450626692993","34.9069018147542","30.7792602389612","34.1764229438186","40.8740642479781","38.9559672451192",
"Estonia","EST","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.1267812766853","69.0973048198066","65.9013474101197","61.2792495590997","70.3823658944387","73.6343458033252","69.866107922999","61.6273943170743","61.2519641640865","57.9558790066704","57.1622882965674","61.0793356433405","65.435020060353","63.2667645864486","62.5985727746292","66.3922524308488","60.8643762008331","75.0493161875336","86.6037914150865","86.2077922686801","84.5681702038371","81.8654328816924","77.4354984416443","77.00753773581","75.8098540993405","74.3238978479862","73.3595544405733","69.2110308635627","80.2690952276056","85.7817438098806","78.3793319372457",
"Ethiopia","ETH","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.6868531997337","13.7672981990263","12.484073558977","11.6416199095703","9.36331359735926","7.81208050267299","7.62936862241418","8.37267586646371","7.9399766087609","7.12720094276697","7.63170164458893","8.24396237462472","6.59300267773163",
"European Union","EUU","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","19.2752982382936","19.288065772233","19.5555103964641","20.5154002486753","23.602706201597","21.9959343288189","22.8767132611277","23.1811667167727","22.9977269387127","23.82320308031","24.1678119510371","25.7148314455437","25.7099675563453","25.9791655837269","27.576925210406","27.8123337427839","24.9778768832058","24.3362080138451","24.7449986028825","25.8005475093842","25.4116831813523","25.2659466653076","25.0106140762141","25.195592349149","26.6145194793757","28.2842813466312","28.6278952296574","30.9240536748013","31.5422867914447","31.9174494370398","35.6908888630653","35.6997776920238","35.1007762935273","34.3460706935422","35.9870992428901","37.4445965610165","39.6294236502536","40.7184791880143","41.1012898560001","36.2746961671631","40.3183953373401","43.1929587678965","44.7810253108261","44.9668713546772","45.6636288991203","47.0487691983483","46.6442844119344","48.2876705461831","49.1176351626429","49.4016501432035","46.4625124623014","50.5167428615299","56.2882555878649","52.690606992986",
"Fragile and conflict affected situations","FCS","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finland","FIN","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","23.8700602646159","22.5680939589338","23.6531329137869","23.6042463983697","25.6809049866827","22.1336097877499","23.5470323951414","26.8512969361419","27.8603220860343","29.5785783806065","30.8227114716107","31.2869414453464","28.8741443356774","28.7045568771989","29.4855967078189","27.9886685552408","25.6472014419473","24.9985232441373","23.9054781486647","23.023366825395","22.1462417132994","21.2695197873393","25.5443372413956","31.3809679376488","34.0356367563279","35.7649494160265","36.3194655329487","37.7773967348633","37.4387834719525","37.6043997604715","42.0310461588074","39.7640844096579","39.1350026265102","37.3208390170611","38.6153768628983","40.2733670538658","43.0742002463895","43.8259066028053","44.9000077214115","36.0809256824047","38.4143975593033","38.900392933262","38.8082790730065","38.0176291228019","36.4814376235518","35.4069588665232","34.8104524683015","37.5495468424797","38.4687872116233","39.8806794019795","35.7875633302246","39.4775476334855","45.4164752117211","40.9646105357947",
"Fiji","FJI","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","48.5369473887418","43.0328598484848","43.2313633914137","43.6088212564506","42.8291382419823","44.3330294743239","41.6638161045358","45.3112203112203","56.3618039808516","62.6696209667903","62.3434343434343","57.3114593535749","51.897360194512","52.3567888999009","56.4064195129251","55.2961131762243","62.8648901981789","61.1512460233298","60.9377378596438","61.2018562701555","65.3864457072474","60.9542796384902","61.8003591739","60.2701091442722","54.2008480535254","54.0674603174603","50.0816794036465","48.6020477564751","57.124778718287","49.4364117251897","57.4344020565171","59.2805929796761","61.1111436965945","56.8734283161838","52.3342755939207","48.8367555799083","46.6472413870702","46.015565038712","47.7487957741689","48.4609021522354","27.8295734109101","27.2533282681227","48.0727753698823","55.1613483524268",
"France","FRA","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","14.8140239996584","14.410635155096","13.1743577127192","12.9275480452707","13.0944809554095","13.5693910130591","13.5935575785381","13.4893070523201","13.5560947145358","14.2970293505153","15.9811611958822","16.4816822643232","16.6231060727089","17.5252792556896","20.63018226281","18.8332004951754","19.3351723328393","20.2335670307392","20.2426165178879","20.7159538936742","20.9825796312283","21.9698618586821","21.3986951973501","22.436327077748","23.8354808141097","23.3243454768381","20.3834784359363","19.5973518165664","20.3667255718941","21.6581538248618","20.9757333804124","21.3348844239057","21.3305593452775","20.7925794072246","21.6603227312909","22.6229260600867","23.0556447272385","25.52319541576","26.1264919786729","26.0765353865349","28.5949742490286","28.2658952021844","27.5310502579308","26.1119689746398","26.4688363216607","27.0330510418171","27.9350550901956","27.853257510199","28.1193848563025","24.8355472102672","26.7882998402738","28.4213374764194","29.2030271868495","29.3647378670492","29.666684498073","30.5926223781313","30.2475371833945","30.9486331871","31.7136672102555","31.5920554143668","27.3277355735877","30.0349943527843","34.686399716266","32.6794263493989",
"Faroe Islands","FRO","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","46.4794151596768","41.65061014772","36.6685456595265","41.9185610791906","32.351618705036","38.5283264597352","31.5197381877685","34.6519589197413","39.403453689168","37.8719934773746","38.839985529965","48.328890711503","40.515300592012","35.509298232188","38.6177370030581","41.2855021792231","35.3161037421943","33.6073562439086","36.2412725833153","36.4953846153846","33.6810810810811","35.1438202247191","38.0779691749773","39.8808300801315","36.4729099390025","39.8251978891821","36.4570552147239","40.1945403200502","43.8277833837874","48.3665749656121","48.3935378471592","43.7981353871099","43.5764608371322","40.7326732673267","49.8431509236668","48.7433111723691","46.6505464222513","48.7619168679293","51.3355592654424","51.563163399505","49.0637262206328","46.7723840999363","43.7018542174738","42.0458637354307","41.7995282822306","42.1294441957449","45.9747748883304","43.6586534946258","46.7226365313935","52.4344736333497","52.5587680927487","55.4429625707383","53.4142881600509","53.2164924640527","54.5363339704935","56.3652995883519","52.8180066352782","55.7697162765718","47.5703816164342","52.6131646054361","62.3981114603991","",
"Micronesia, Fed. Sts.","FSM","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","4.28009142051478","","","","","","","","","","","","18.2036535660789","18.4133229185113","18.0259240958194","18.7530582789754","16.4620322021618","17.9710963777019","19.2413274797911","18.082841134567","18.7648844144367","15.5280640703308","16.7159910484937","18.0815084212905","22.480949206191","23.3206698509682","21.8720543333455","23.6903511468994","24.7142642376396","29.8877887062653","30.3974220590238","31.8284267419047","27.0650027062475","28.2724","30.6008077994429","36.3735714285714","26.7941370558376","17.2913172043011","20.1005128205128","21.0385813953488","27.3453695652174",
"Gabon","GAB","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","34.1709866594221","31.2116929841637","31.7142574775686","47.1029950587534","41.8918698703132","43.2432432432432","39.7351059164083","48.0539071856287","48.4224832860128","54.6554602013933","49.7206592802996","66.3176974310181","73.0874377880184","58.8454314090627","57.546408393866","49.5242214532872","45.5847587261855","51.5937409446537","61.7581602373887","58.4858827179646","64.720194647202","63.3635064316341","61.594751450921","61.3247697902964","59.092661611618","62.5724758413862","35.1913124628828","42.6949203879677","36.7305839700992","45.7955821789592","46.0385042576823","47.2634592944107","46.0755528555794","48.7946135128426","61.6756399787038","59.3869990303814","62.6632449876408","61.3040108069859","47.4063516068053","59.6125043538837","69.0321767086082","54.2752324798833","52.6088996947807","51.9294344950898","55.0391552768837","60.0086727573886","60.5718165208079","58.528604586134","62.1997120113374","52.1717321839785","57.6634923763037","61.7443721274506","60.9503414381301","57.3574058813271","44.5208923945675","46.0320085043705","44.0353472921111","50.2267539725926","54.2990764910062","51.4310732271996","47.5047621419628","55.5421784992529","61.3838511314544","56.6963013002356",
"United Kingdom","GBR","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","22.0278562377183","22.1114295103516","20.8432656419902","22.6746189276535","27.0921163943164","25.6588099639438","28.2953642332947","29.9713458784214","28.2967630150203","27.656818126999","26.8868023875243","26.2444205362618","25.8936702463248","26.0243906365615","27.8208611714791","28.1770088471899","25.096058355735","24.6097722412905","22.1628057873125","22.6331752901969","23.321564856669","22.5877368565635","22.9155970959727","24.8233408314423","26.0688515504646","25.7806291050602","26.3611917893874","25.7690068753573","24.4296200003806","24.3053425455884","25.6598216491998","25.5471650372775","24.5103610004373","24.0564905660977","24.0722889197868","25.2715104711424","27.5121294423106","25.5115603212923","27.5059613453815","26.881551031055","28.8567426749383","31.3875940550587","30.6185684317404","30.2894247712844","28.5762147291242","27.845950666101","28.9023395233588","30.8903510330461","31.5801113597336","31.63478028095","29.6919908301525","29.5973125272812","33.4304609651869","32.1726519861297",
"Georgia","GEO","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.5492957746479","42.4657534246575","42.3611111111111","40","27.6041666666667","35.656836461126","46.8887411644884","57.7721046215228","25.5018957089734","13.3262039550213","15.6102241542076","16.4587343939786","19.0555929931025","22.9944664162433","24.4613664968535","29.229275751073","31.4557279807569","31.1289353948882","33.2590418986481","32.4708663587118","30.818298438254","28.2633198601303","29.5452018236406","32.4674667027857","33.8634422774819","35.6395798831416","40.9414942686526","39.1818857575184","40.1372493342596","39.9992925341285","45.8765524915336","49.6955410587561","54.3043084100873","36.9003241679889","42.6743612080891","52.4788792204227","49.3864097898961",
"Ghana","GHA","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","28.1933256616801","26.1290322580645","24.2147922998987","21.1818181818182","19.9029126213592","17.1214188267394","14.6245059288538","17.4202127659574","20.3529411764706","19.7401299350325","21.3368747233289","15.76","20.7104795737123","21.4510139960011","18.3261802575107","19.3639977285633","15.7064051486362","10.4989698109827","8.35795292099495","11.2323719084402","8.46634929524876","4.7558725525294","3.33830724919319","5.55591779958487","8.04402704011295","10.6544856696439","16.5760970525604","19.662600536193","18.1833834984151","16.7426373151832","16.8778904107735","16.9635460585641","17.2259554921286","20.2539190620077","25.2586359269933","24.4964459408904","32.1121821725595","32.4102909291879","33.8713517576318","32.0783389537313","48.8022576190038","45.2330164667316","42.6162518930867","40.67904265112","39.3033251214107","36.449216950714","24.6561904908957","24.5250906044049","25.0294572995074","29.2918659785048","29.4767179831573","36.9366085502594","40.3592181740371","25.4407833967285","28.2319021605976","33.8317048233696","31.193239148362","33.8768747799681","33.4548954489265","37.4495998625311","31.5254204867115","30.0551194696231","34.6640435533587","34.0367592151643",
"Gibraltar","GIB","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","21.3239484614932","21.6939248939902","18.4301901869819","21.3251149896962","21.3125196311335","20.8020127872002","17.0599088238557","18.1873276749985","15.604368268496","14.4840415033157","13.1646939867137","13.415700645078","14.5991910581531","14.8411635808342","16.8193583183757","19.6002796228163","18.1594392886496","17.8020725505263","16.8893836527306","23.8572578868436","23.8243111629288","23.5509581399532","21.6404645814119","22.5157910776441","30.3412039775072","32.6022412275792","33.137391598105","26.4706206458291","26.6885101438986","21.4968703897159","29.3715113134469","44.6602984532638","40.2070955310504","35.042049336042","46.6744988629892","42.9897509448761","43.6701925605735","39.1655132314051",
"Gambia, The","GMB","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","36.1706143128562","40.5214702450408","39.9904373177843","40.3928799149841","37.7915557595227","32.3672489082969","33.7730574324324","35.10265625","38.9730323367907","44.7085714285714","41.0568517994186","36.7355007940942","33.6812220982143","34.9595566314545","42.7362117947004","43.9610919071626","44.3343868056983","50.4882900411417","51.124937067338","43.8648501052392","46.6241521468575","49.4180868785238","50.3657173202158","55.0599839853348","59.9027362567641","29.4389196534377","30.5927066695166","28.1920156527405","21.239618008448","23.7756490416755","21.7986715984453","22.9322025464249","25.3055746540899","24.3973610833853","25.7986743189831","21.8207981338634","27.1573845831505","31.0937864451292","20.5947828682591","19.9032907784291","21.0347123388331","18.0329574603162","14.4752001750388","15.7461075261153","14.6678148782972","16.8594044684804","19.8416822348377","18.9791643659006","21.8368954439609","19.59633316034","15.9115118159461","16.7894553936941","21.7264294987761","18.8413979684695","9.62179188685386","6.61733472576992","4.61530424157755","5.44588525335349",
"Guinea-Bissau","GNB","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","3.99992597870036","4.15811476727798","4.35556891958853","6.05983599717811","5.01836637504703","5.18490673649009","5.27257880477395","9.30433013231745","7.73468591860996","7.27220919612083","12.6875589066918","11.1931580612026","7.84023597069397","6.0091481968629","13.401208377137","9.75799170704279","5.23521902819431","11.3670030066588","12.4408959444156","8.89071894892331","9.93598936667603","9.98248720152006","4.90248984902836","8.86943639036949","16.4544077578653","11.6671696094704","10.524404058905","4.90299102881234","4.10587762778002","8.32895325230834","13.092784446689","10.079189401487","11.4555665635003","11.931753859725","12.9332446753767","13.5628027769237","10.3775627604723","11.1203023610558","11.7665758136749","11.1283080481527","12.6394156959818","19.2980958179163","14.1167775571424","13.2144211684726","16.6941209407259","25.0467119622253","23.7747310385206","26.5343804075435","25.4768673297515","27.0026855948093","23.2177401570215","24.6790035542533","21.0509825780844","17.919493358462",
"Equatorial Guinea","GNQ","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.4173831312055","82.3256504465367","88.621293972478","89.2243501802952","74.342209937853","85.7584331985967","75.0953126579793","71.9049918240751","67.6533166625479","65.9632885983728","56.6584738218082","51.4128299447575","58.8631052137026","59.6145347244398","51.1307495482003","40.8454498501516","45.1275510492817","57.2376192975686","47.8080452098784",
"Greece","GRC","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","9.9039758957228","9.48359344058131","8.35014663523342","9.07139705641518","7.64656295501571","7.65154861210616","9.34814193945852","8.99497204377971","7.98789726180051","7.69565493739335","7.88293430470082","8.15685077339779","9.12993589851439","11.6374738160315","14.2156917677276","14.141642932848","14.0486659416263","13.9802298901129","13.6527288149515","15.173787355332","19.324074312413","21.3894615100296","17.2091015089407","16.4761402712923","16.8009629699017","16.1337979549981","17.6945232787713","18.1240780374301","16.3145777771338","15.9457527339021","14.7785885906513","14.1996384673384","14.8788387463889","14.0477675995248","14.4456097659658","14.4252831996045","14.2869571167997","16.2222653155809","16.2965837340344","19.2560788828189","23.7183809477501","22.7887439174771","20.1128547276336","18.5445828726114","20.7081146865937","21.3122306069205","21.1740089927196","22.5202697339856","23.3615690275965","18.9821868205149","21.7981021490645","25.4897748402871","28.7425794655455","30.2072069848421","32.48559818352","32.1271612438756","31.2874562644429","35.0340942348023","38.9929061011015","40.1107639268746","32.0640853286839","40.9417996072107","49.1368296393821","44.8684965940555",
"Grenada","GRD","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.7958046861305","39.2867282735124","41.0606593287719","37.8031157331997","36.202264989018","36.9791298751246","30.7311174683694","34.0559738599233","37.9979322930038","37.5119902093739","37.7008521502702","38.4728230205003","37.5798451272169","40.765047712594","40.692233747059","44.4545789045455","41.0427004962382","35.9517470139374","35.4361749713673","","",
